tenure,monthly_charges,total_charges
13,30.850000381469727,394.1000061035156
1,89.9000015258789,89.9000015258789
15,20.549999237060547,295.95001220703125
65,84.8499984741211,5459.2001953125
12,33.150001525878906,444.75
72,92.0,6782.14990234375
72,89.80000305175781,6510.4501953125
72,115.80000305175781,8476.5
52,85.1500015258789,4461.85009765625
2,24.850000381469727,62.0
5,64.3499984741211,352.6499938964844
68,20.5,1424.9000244140625
62,100.1500015258789,6413.64990234375
72,86.05000305175781,6309.64990234375
1,50.79999923706055,50.79999923706055
66,89.0,5898.60009765625
72,64.80000305175781,4719.75
26,19.799999237060547,457.29998779296875
64,93.4000015258789,5822.2998046875
20,73.6500015258789,1463.5
3,95.0999984741211,307.3999938964844
22,94.6500015258789,2104.550048828125
4,80.5999984741211,319.1499938964844
62,39.0,2337.449951171875
5,20.5,104.30000305175781
59,85.55000305175781,5084.64990234375
3,26.399999618530273,121.25
72,98.19999694824219,7015.89990234375
57,97.55000305175781,5598.0
66,19.950000762939453,1269.0999755859375
60,50.79999923706055,3027.39990234375
45,99.69999694824219,4634.35009765625
3,34.79999923706055,113.94999694824219
15,105.0999984741211,1582.75
51,60.150001525878906,3077.0
60,64.75,4039.5
33,54.650001525878906,1665.199951171875
10,110.0999984741211,1043.300048828125
26,19.299999237060547,504.20001220703125
6,83.9000015258789,497.54998779296875
67,111.25,7511.64990234375
49,35.79999923706055,1782.0
1,20.049999237060547,20.049999237060547
7,84.3499984741211,609.6500244140625
27,110.5,2857.60009765625
37,91.19999694824219,3247.550048828125
63,100.55000305175781,6215.35009765625
31,89.30000305175781,2823.0
50,103.8499984741211,5017.89990234375
32,81.0999984741211,2619.25
1,24.600000381469727,24.600000381469727
63,81.19999694824219,4965.10009765625
30,94.30000305175781,2679.699951171875
71,116.0999984741211,8310.5498046875
53,105.55000305175781,5682.25
12,98.9000015258789,1120.949951171875
50,94.4000015258789,4914.89990234375
2,19.5,27.549999237060547
9,98.30000305175781,923.5
17,93.8499984741211,1625.6500244140625
56,105.5999984741211,6068.64990234375
67,81.3499984741211,5398.60009765625
9,100.5,918.5999755859375
4,56.400001525878906,234.85000610351562
19,65.3499984741211,1231.8499755859375
8,19.950000762939453,170.89999389648438
71,111.25,7984.14990234375
10,72.8499984741211,688.6500244140625
15,89.0,1288.300048828125
72,106.0999984741211,7848.5
12,20.049999237060547,267.0
72,25.200000762939453,1798.9000244140625
1,73.55000305175781,73.55000305175781
23,75.4000015258789,1643.550048828125
72,65.55000305175781,4807.4501953125
26,80.69999694824219,2193.0
21,104.55000305175781,2239.39990234375
60,24.149999618530273,1505.9000244140625
12,20.450000762939453,255.35000610351562
16,75.4000015258789,1189.4000244140625
63,79.69999694824219,4786.14990234375
22,81.69999694824219,1820.9000244140625
32,76.30000305175781,2404.14990234375
3,79.4000015258789,205.0500030517578
13,81.1500015258789,952.2999877929688
68,103.75,7039.4501953125
30,86.44999694824219,2538.050048828125
16,75.0999984741211,1212.8499755859375
33,80.5999984741211,2651.10009765625
72,19.299999237060547,1304.800048828125
4,84.5999984741211,360.1000061035156
12,33.599998474121094,435.45001220703125
4,83.25,308.04998779296875
0,80.8499984741211,
6,79.05000305175781,434.5
65,108.05000305175781,7118.89990234375
15,19.899999618530273,320.45001220703125
24,21.049999237060547,531.5499877929688
13,30.149999618530273,382.20001220703125
24,79.8499984741211,2001.0
72,65.5,4919.7001953125
54,104.0999984741211,5645.7998046875
3,74.4000015258789,215.8000030517578
4,20.5,77.5999984741211
32,91.3499984741211,2896.550048828125
35,99.05000305175781,3395.800048828125
35,20.5,759.3499755859375
2,44.95000076293945,85.1500015258789
8,75.5999984741211,535.5499877929688
22,55.099998474121094,1253.1500244140625
15,58.95000076293945,955.1500244140625
22,95.0999984741211,2162.60009765625
1,44.70000076293945,44.70000076293945
71,25.450000762939453,1813.3499755859375
4,56.75,245.14999389648438
25,81.75,2028.800048828125
32,86.0999984741211,2723.75
7,29.799999237060547,220.4499969482422
17,20.5,365.79998779296875
8,60.900001525878906,551.9500122070312
56,73.25,4054.199951171875
1,45.70000076293945,45.70000076293945
8,100.30000305175781,832.3499755859375
7,19.25,112.30000305175781
3,20.850000381469727,60.650001525878906
71,77.3499984741211,5550.10009765625
2,96.0,174.8000030517578
1,90.55000305175781,90.55000305175781
49,93.8499984741211,4733.10009765625
58,70.0999984741211,4048.949951171875
44,30.350000381469727,1359.699951171875
59,75.94999694824219,4542.35009765625
71,108.05000305175781,7532.14990234375
1,69.9000015258789,69.9000015258789
11,75.25,888.6500244140625
62,103.75,6383.35009765625
35,54.95000076293945,1916.0
20,19.5,413.0
40,19.600000381469727,808.9500122070312
39,47.849998474121094,1886.4000244140625
1,86.5999984741211,86.5999984741211
72,23.75,1679.25
33,80.5999984741211,2656.5
12,43.79999923706055,540.9500122070312
1,19.75,19.75
27,19.149999618530273,537.3499755859375
34,19.600000381469727,678.7999877929688
56,80.30000305175781,4513.64990234375
58,24.350000381469727,1423.8499755859375
22,25.25,555.4000244140625
10,26.100000381469727,225.5500030517578
13,20.0,268.45001220703125
35,85.30000305175781,2917.5
34,70.0,2416.10009765625
4,94.30000305175781,424.45001220703125
72,20.700000762939453,1492.0999755859375
2,70.30000305175781,132.39999389648438
7,95.3499984741211,660.9000244140625
27,75.5,1893.949951171875
4,69.55000305175781,284.8999938964844
37,19.850000381469727,784.25
21,20.0,417.70001220703125
53,95.8499984741211,5016.25
18,90.0999984741211,1612.75
2,68.94999694824219,119.75
32,99.55000305175781,3204.64990234375
23,20.75,485.20001220703125
3,50.150001525878906,160.85000610351562
71,58.650001525878906,4145.25
9,95.9000015258789,827.4500122070312
1,49.5,49.5
18,57.45000076293945,990.8499755859375
12,53.650001525878906,696.3499755859375
71,80.0999984741211,5585.39990234375
64,24.399999618530273,1601.199951171875
4,40.04999923706055,162.4499969482422
23,19.5,470.20001220703125
39,51.04999923706055,2066.0
28,54.349998474121094,1426.449951171875
5,84.69999694824219,392.5
45,86.0999984741211,3861.449951171875
37,70.3499984741211,2552.89990234375
60,110.0,6668.35009765625
8,100.5999984741211,819.4000244140625
47,94.9000015258789,4615.25
26,83.75,2070.60009765625
3,88.30000305175781,273.75
50,69.75,3557.699951171875
27,71.5999984741211,1957.0999755859375
8,92.0999984741211,729.9500122070312
62,23.649999618530273,1416.75
71,81.8499984741211,5924.39990234375
66,25.100000381469727,1697.699951171875
68,114.69999694824219,7849.85009765625
13,49.150001525878906,649.4000244140625
56,80.9000015258789,4557.5
38,79.44999694824219,3013.050048828125
14,90.44999694824219,1266.0999755859375
16,19.299999237060547,360.3500061035156
14,70.19999694824219,1046.5
32,69.75,2347.89990234375
8,54.25,447.75
43,99.30000305175781,4209.9501953125
52,74.0,3877.64990234375
3,50.25,152.3000030517578
29,19.799999237060547,572.2000122070312
1,19.649999618530273,19.649999618530273
12,43.650001525878906,526.9500122070312
16,35.5,552.7000122070312
40,80.75,3208.64990234375
5,39.5,210.75
40,97.0999984741211,3706.949951171875
36,19.549999237060547,620.75
5,80.0,412.5
10,84.69999694824219,832.0499877929688
2,89.55000305175781,185.5500030517578
23,90.5999984741211,1943.199951171875
26,20.049999237060547,505.8999938964844
72,112.4000015258789,8046.85009765625
34,50.20000076293945,1815.300048828125
10,62.25,612.9500122070312
14,55.70000076293945,795.1500244140625
23,90.05000305175781,2169.800048828125
47,19.649999618530273,973.0999755859375
24,89.25,2210.199951171875
49,99.05000305175781,4853.75
20,54.0,1055.9000244140625
2,69.75,144.5500030517578
2,49.04999923706055,91.0999984741211
22,56.75,1304.8499755859375
7,98.05000305175781,713.0
1,21.100000381469727,21.100000381469727
59,96.6500015258789,5580.7998046875
58,24.5,1497.9000244140625
41,114.5,4527.4501953125
59,79.19999694824219,4590.35009765625
3,69.55000305175781,200.1999969482422
32,20.049999237060547,614.4500122070312
46,98.8499984741211,4564.89990234375
0,25.75,
2,80.94999694824219,171.14999389648438
52,19.600000381469727,1012.4000244140625
13,74.30000305175781,940.3499755859375
11,89.69999694824219,1047.699951171875
32,87.6500015258789,2766.39990234375
17,100.44999694824219,1622.449951171875
16,74.75,1129.3499755859375
51,107.44999694824219,5680.89990234375
29,75.3499984741211,2243.89990234375
70,64.94999694824219,4523.25
71,100.44999694824219,7159.7001953125
41,68.5,2839.949951171875
1,80.55000305175781,80.55000305175781
7,81.25,580.0999755859375
25,90.4000015258789,2178.60009765625
67,89.55000305175781,6038.5498046875
5,55.70000076293945,259.3999938964844
15,24.799999237060547,324.1499938964844
20,20.0,417.6499938964844
3,56.150001525878906,168.14999389648438
54,105.19999694824219,5637.85009765625
42,19.549999237060547,839.4000244140625
9,79.75,769.0999755859375
63,97.44999694824219,6253.0
69,24.25,1641.800048828125
69,24.600000381469727,1678.050048828125
40,50.150001525878906,2058.5
60,39.599998474121094,2424.5
4,94.4000015258789,387.20001220703125
71,89.8499984741211,6293.4501953125
37,78.94999694824219,2839.64990234375
32,98.8499984741211,3145.89990234375
39,53.849998474121094,2200.699951171875
38,24.25,914.4000244140625
52,89.44999694824219,4577.75
48,105.25,4997.5
70,59.5,4144.7998046875
20,70.55000305175781,1493.550048828125
50,82.5,4179.10009765625
19,44.849998474121094,893.5499877929688
25,61.599998474121094,1611.0
12,49.04999923706055,593.0499877929688
39,105.6500015258789,4284.7998046875
7,74.6500015258789,544.5499877929688
23,66.25,1533.800048828125
27,19.399999618530273,529.7999877929688
47,86.05000305175781,3865.60009765625
26,19.149999618530273,515.75
14,64.69999694824219,941.0
11,104.05000305175781,1133.6500244140625
2,19.25,48.349998474121094
26,81.94999694824219,2070.050048828125
72,114.6500015258789,8333.9501953125
63,20.0,1209.25
71,19.799999237060547,1396.25
11,65.1500015258789,723.3499755859375
14,19.649999618530273,228.64999389648438
13,88.94999694824219,1161.75
6,20.200000762939453,98.3499984741211
11,75.19999694824219,775.2999877929688
18,56.79999923706055,1074.6500244140625
1,35.54999923706055,35.54999923706055
32,75.5,2324.699951171875
29,35.599998474121094,1072.5999755859375
3,60.25,170.5
2,95.1500015258789,196.89999389648438
13,96.6500015258789,1162.8499755859375
41,40.349998474121094,1677.8499755859375
1,18.850000381469727,18.850000381469727
7,54.849998474121094,370.3999938964844
52,64.30000305175781,3410.60009765625
45,24.649999618530273,1138.800048828125
70,76.0999984741211,5264.25
53,18.700000762939453,1005.7000122070312
62,97.94999694824219,5936.5498046875
60,94.0999984741211,5475.89990234375
3,80.4000015258789,224.0500030517578
23,95.0999984741211,2326.050048828125
1,31.350000381469727,31.350000381469727
67,72.3499984741211,4991.5
12,89.75,1052.4000244140625
71,82.69999694824219,5831.2001953125
25,19.899999618530273,510.79998779296875
5,53.79999923706055,283.95001220703125
26,51.54999923706055,1295.4000244140625
1,19.649999618530273,19.649999618530273
70,44.04999923706055,3011.64990234375
72,114.0,8093.14990234375
60,94.4000015258789,5610.25
32,100.4000015258789,3217.64990234375
1,19.850000381469727,19.850000381469727
14,54.25,773.2000122070312
13,80.0,1029.3499755859375
6,109.9000015258789,669.4500122070312
46,79.19999694824219,3593.800048828125
15,101.3499984741211,1553.949951171875
43,94.30000305175781,3953.14990234375
39,49.79999923706055,1971.1500244140625
21,60.04999923706055,1236.1500244140625
57,53.75,3196.0
53,93.44999694824219,4872.2001953125
18,87.9000015258789,1500.5
1,60.150001525878906,60.150001525878906
58,61.04999923706055,3478.75
71,104.05000305175781,7413.5498046875
35,99.25,3532.0
3,85.69999694824219,256.75
38,104.8499984741211,3887.25
35,69.1500015258789,2490.14990234375
7,90.44999694824219,593.4500122070312
47,74.44999694824219,3510.300048828125
14,50.45000076293945,765.4500122070312
20,60.0,1259.3499755859375
66,85.25,5538.35009765625
15,19.450000762939453,340.8500061035156
42,20.75,844.4500122070312
17,78.9000015258789,1348.949951171875
37,104.5,3778.0
12,49.400001525878906,611.6500244140625
53,94.25,4867.9501953125
60,25.0,1505.050048828125
18,25.549999237060547,467.8500061035156
1,74.9000015258789,74.9000015258789
3,70.1500015258789,194.1999969482422
9,69.4000015258789,571.4500122070312
1,80.25,80.25
56,93.1500015258789,5253.9501953125
17,69.0,1149.6500244140625
11,66.3499984741211,740.7999877929688
7,69.55000305175781,521.3499755859375
69,20.200000762939453,1412.6500244140625
19,86.0,1532.449951171875
3,80.30000305175781,250.0500030517578
54,20.399999618530273,1090.5999755859375
62,23.75,1446.800048828125
24,90.55000305175781,2282.550048828125
62,70.44999694824219,4300.4501953125
17,65.75,1111.199951171875
9,24.600000381469727,190.10000610351562
64,69.25,4447.75
2,75.9000015258789,143.35000610351562
1,45.849998474121094,45.849998474121094
16,49.95000076293945,810.2000122070312
72,24.649999618530273,1830.050048828125
30,90.4000015258789,2820.64990234375
49,100.8499984741211,4847.35009765625
61,75.3499984741211,4729.2998046875
47,87.19999694824219,4017.449951171875
20,64.4000015258789,1398.5999755859375
34,78.30000305175781,2564.300048828125
70,24.700000762939453,1685.9000244140625
54,105.8499984741211,5826.64990234375
61,98.30000305175781,6066.5498046875
3,76.94999694824219,228.39999389648438
13,19.450000762939453,270.20001220703125
16,96.1500015258789,1529.199951171875
3,58.70000076293945,168.60000610351562
25,20.149999618530273,536.3499755859375
30,64.5,1888.449951171875
21,28.5,629.3499755859375
1,45.29999923706055,45.29999923706055
15,19.399999618530273,289.29998779296875
23,90.44999694824219,2117.25
45,105.1500015258789,4730.89990234375
24,83.1500015258789,2033.050048828125
11,90.1500015258789,987.9500122070312
1,45.04999923706055,45.04999923706055
56,103.19999694824219,5744.35009765625
1,75.80000305175781,75.80000305175781
1,19.450000762939453,19.450000762939453
7,79.30000305175781,523.1500244140625
55,88.80000305175781,4805.2998046875
2,30.899999618530273,59.04999923706055
72,85.9000015258789,6110.75
45,34.20000076293945,1596.5999755859375
47,20.149999618530273,1046.199951171875
46,95.25,4424.2001953125
2,50.29999923706055,92.75
2,80.1500015258789,194.5500030517578
12,51.25,612.0999755859375
68,89.5999984741211,6127.60009765625
69,95.19999694824219,6671.7001953125
56,94.80000305175781,5264.2998046875
4,80.25,303.70001220703125
64,76.0999984741211,4818.7998046875
59,110.1500015258789,6448.0498046875
62,115.55000305175781,7159.0498046875
63,24.649999618530273,1574.5
53,53.599998474121094,2879.199951171875
5,19.450000762939453,86.05000305175781
49,88.19999694824219,4159.4501953125
62,101.1500015258789,6638.35009765625
55,56.79999923706055,3112.050048828125
71,99.4000015258789,7168.25
72,20.100000381469727,1326.25
36,60.70000076293945,2234.550048828125
25,20.950000762939453,495.1499938964844
72,114.8499984741211,8317.9501953125
36,19.25,679.7999877929688
1,62.79999923706055,62.79999923706055
72,105.5,7544.0
59,19.850000381469727,1188.25
7,89.5,676.7000122070312
1,74.0999984741211,74.0999984741211
30,107.5,3242.5
64,19.549999237060547,1240.1500244140625
63,68.80000305175781,4111.35009765625
72,84.44999694824219,5899.85009765625
8,75.0,632.9500122070312
62,84.5,5193.2001953125
67,111.19999694824219,7530.7998046875
6,44.75,270.95001220703125
70,80.5999984741211,5460.2001953125
20,80.69999694824219,1614.199951171875
5,75.5999984741211,402.5
24,57.599998474121094,1367.75
11,44.04999923706055,483.70001220703125
72,110.5999984741211,7962.2001953125
66,58.20000076293945,3810.800048828125
45,81.0,3533.60009765625
69,19.700000762939453,1396.9000244140625
15,85.5999984741211,1345.550048828125
28,59.54999923706055,1646.449951171875
70,115.55000305175781,8127.60009765625
36,75.55000305175781,2680.14990234375
16,86.5999984741211,1281.0
18,85.19999694824219,1553.9000244140625
34,97.6500015258789,3207.550048828125
42,45.099998474121094,2049.050048828125
48,70.94999694824219,3629.199951171875
47,109.55000305175781,5124.5498046875
39,89.55000305175781,3474.449951171875
11,20.899999618530273,202.3000030517578
7,19.950000762939453,147.5
3,24.600000381469727,86.3499984741211
8,66.69999694824219,579.0
1,19.450000762939453,19.450000762939453
32,94.80000305175781,3131.550048828125
60,65.8499984741211,3928.300048828125
10,19.950000762939453,187.75
71,24.649999618530273,1710.1500244140625
4,20.350000381469727,76.3499984741211
1,69.25,69.25
43,51.25,2151.60009765625
59,99.5,5961.10009765625
23,54.25,1221.550048828125
72,19.399999618530273,1496.449951171875
22,56.25,1292.199951171875
1,25.149999618530273,25.149999618530273
69,23.950000762939453,1713.0999755859375
50,35.400001525878906,1748.9000244140625
1,25.200000762939453,25.200000762939453
2,45.0,96.44999694824219
15,75.3499984741211,1114.550048828125
31,20.399999618530273,609.0999755859375
1,20.149999618530273,20.149999618530273
66,105.0,7133.25
0,56.04999923706055,
3,54.70000076293945,169.4499969482422
8,20.0,141.60000610351562
64,73.05000305175781,4688.64990234375
28,20.5,563.0499877929688
57,100.75,5985.0
14,87.25,1258.5999755859375
19,19.950000762939453,373.5
10,79.94999694824219,857.2000122070312
51,49.650001525878906,2553.35009765625
67,65.6500015258789,4322.85009765625
11,20.450000762939453,250.8000030517578
72,60.95000076293945,4549.0498046875
66,20.350000381469727,1359.5
18,88.3499984741211,1639.300048828125
9,19.5,178.85000610351562
9,75.19999694824219,633.8499755859375
48,111.44999694824219,5315.10009765625
10,70.1500015258789,735.5
9,94.75,889.9000244140625
13,95.05000305175781,1290.0
4,78.44999694824219,330.04998779296875
4,70.19999694824219,237.9499969482422
72,92.0,6474.39990234375
51,85.5,4421.9501953125
59,41.04999923706055,2452.699951171875
10,85.5999984741211,813.8499755859375
61,82.1500015258789,4904.85009765625
54,84.4000015258789,4484.0498046875
33,60.900001525878906,2033.8499755859375
27,20.25,538.2000122070312
1,79.19999694824219,79.19999694824219
23,95.30000305175781,2192.89990234375
1,19.850000381469727,19.850000381469727
45,84.3499984741211,3858.050048828125
39,19.850000381469727,854.7999877929688
5,70.0,347.3999938964844
72,82.30000305175781,5815.14990234375
58,66.80000305175781,3970.39990234375
70,44.599998474121094,3058.14990234375
61,98.44999694824219,6145.2001953125
2,70.69999694824219,129.1999969482422
46,24.950000762939453,1165.9000244140625
1,49.95000076293945,49.95000076293945
22,69.25,1554.0
48,102.5,4904.25
64,86.55000305175781,5632.5498046875
72,24.299999237060547,1643.25
12,58.349998474121094,740.5499877929688
34,94.25,3217.550048828125
72,68.75,4888.2001953125
29,85.80000305175781,2440.25
33,20.100000381469727,620.5499877929688
1,20.350000381469727,20.350000381469727
62,110.80000305175781,6840.9501953125
41,73.0,3001.199951171875
64,100.05000305175781,6254.2001953125
4,82.8499984741211,319.6000061035156
24,84.3499984741211,1938.050048828125
14,19.549999237060547,294.5
3,19.950000762939453,58.29999923706055
4,99.80000305175781,442.8500061035156
18,35.0,553.0
8,66.25,546.4500122070312
35,23.299999237060547,797.0999755859375
1,76.0,76.0
66,25.299999237060547,1673.800048828125
8,44.54999923706055,343.45001220703125
71,104.0999984741211,7412.25
43,92.55000305175781,4039.0
2,93.8499984741211,170.85000610351562
29,101.44999694824219,2948.60009765625
15,84.30000305175781,1308.4000244140625
65,94.55000305175781,6078.75
35,95.5,3418.199951171875
64,100.30000305175781,6603.7998046875
58,55.5,3166.89990234375
18,49.849998474121094,865.75
67,89.55000305175781,6373.10009765625
63,19.149999618530273,1177.050048828125
60,99.80000305175781,5985.75
9,84.4000015258789,732.5
70,113.05000305175781,7869.0498046875
15,101.0999984741211,1504.050048828125
48,19.950000762939453,936.7000122070312
12,74.1500015258789,741.4000244140625
71,92.0,6585.2001953125
44,73.8499984741211,3122.39990234375
1,50.45000076293945,50.45000076293945
45,24.450000762939453,1088.25
23,24.799999237060547,615.3499755859375
43,64.8499984741211,2908.199951171875
35,20.75,739.9000244140625
9,68.94999694824219,593.8499755859375
12,99.94999694824219,1132.75
65,109.4000015258789,7227.4501953125
2,91.4000015258789,193.60000610351562
27,49.0,1291.3499755859375
40,50.25,2023.550048828125
5,75.55000305175781,349.6499938964844
8,19.899999618530273,153.9499969482422
58,97.80000305175781,5458.7998046875
52,100.30000305175781,5244.4501953125
3,55.79999923706055,154.5500030517578
41,111.1500015258789,4507.14990234375
20,98.55000305175781,2031.949951171875
1,50.04999923706055,50.04999923706055
4,80.80000305175781,332.45001220703125
23,20.850000381469727,473.8999938964844
6,19.5,106.80000305175781
8,19.350000381469727,152.60000610351562
18,69.5,1199.4000244140625
52,48.79999923706055,2555.050048828125
31,94.5,2979.199951171875
29,20.649999618530273,654.8499755859375
36,106.05000305175781,3834.39990234375
16,100.0,1534.75
42,108.30000305175781,4586.14990234375
1,20.549999237060547,20.549999237060547
60,99.6500015258789,5941.0498046875
5,85.30000305175781,424.1499938964844
22,95.9000015258789,2234.949951171875
36,20.0,666.75
4,70.4000015258789,281.0
9,64.94999694824219,547.7999877929688
1,74.5999984741211,74.5999984741211
12,49.20000076293945,571.1500244140625
23,73.75,1756.5999755859375
62,92.30000305175781,5731.4501953125
37,98.80000305175781,3475.550048828125
8,19.200000762939453,156.85000610351562
31,88.6500015258789,2683.199951171875
13,74.4000015258789,896.75
24,98.75,2407.300048828125
45,95.94999694824219,4456.64990234375
69,105.4000015258789,6998.9501953125
2,20.25,36.79999923706055
61,106.0,6547.7001953125
41,104.69999694824219,4346.39990234375
44,49.04999923706055,2265.0
39,35.54999923706055,1309.1500244140625
72,65.0999984741211,4754.2998046875
13,96.8499984741211,1235.550048828125
51,69.75,3562.5
71,99.19999694824219,7213.75
22,96.69999694824219,2082.949951171875
2,55.04999923706055,102.75
56,106.80000305175781,5914.39990234375
1,51.25,51.25
23,57.75,1282.8499755859375
66,70.8499984741211,4738.85009765625
1,19.549999237060547,19.549999237060547
19,88.19999694824219,1775.800048828125
11,79.5,795.6500244140625
8,19.75,145.0
52,98.1500015258789,4993.39990234375
3,20.25,61.45000076293945
51,79.1500015258789,4018.550048828125
15,75.6500015258789,1146.6500244140625
64,94.25,6081.39990234375
37,40.20000076293945,1478.8499755859375
13,19.950000762939453,243.64999389648438
49,55.349998474121094,2633.949951171875
45,102.1500015258789,4735.35009765625
18,71.0999984741211,1247.75
1,74.69999694824219,74.69999694824219
68,54.099998474121094,3794.5
54,19.649999618530273,1008.7000122070312
23,88.44999694824219,2130.550048828125
17,76.6500015258789,1313.550048828125
71,80.4000015258789,5727.14990234375
67,19.25,1372.9000244140625
14,84.80000305175781,1203.9000244140625
1,25.799999237060547,25.799999237060547
63,19.5,1215.0999755859375
41,68.5999984741211,2877.050048828125
17,92.5999984741211,1579.699951171875
56,100.55000305175781,5514.9501953125
5,20.549999237060547,96.0999984741211
2,42.599998474121094,72.4000015258789
3,19.600000381469727,55.25
37,67.44999694824219,2443.300048828125
29,68.8499984741211,1970.5
8,43.54999923706055,335.3999938964844
63,109.8499984741211,7002.9501953125
7,20.649999618530273,158.9499969482422
3,95.4000015258789,293.1499938964844
72,21.0,1493.75
19,56.20000076293945,1093.4000244140625
59,18.399999618530273,1057.8499755859375
2,90.0,190.0500030517578
35,25.75,882.5499877929688
14,19.600000381469727,300.3999938964844
14,75.3499984741211,1025.949951171875
69,19.799999237060547,1436.949951171875
7,64.19999694824219,475.0
69,75.75,5388.14990234375
72,78.94999694824219,5730.14990234375
8,100.8499984741211,819.5499877929688
4,50.29999923706055,217.10000610351562
63,80.30000305175781,4896.35009765625
72,19.850000381469727,1434.0999755859375
46,21.100000381469727,937.0999755859375
5,69.94999694824219,330.1499938964844
30,50.0,1474.9000244140625
63,104.75,6536.5
60,19.850000381469727,1128.0999755859375
63,107.5,6873.75
25,85.9000015258789,2199.050048828125
1,45.849998474121094,45.849998474121094
6,80.80000305175781,457.1000061035156
22,25.25,566.5
31,80.55000305175781,2471.60009765625
39,81.5,3107.300048828125
26,20.899999618530273,518.2999877929688
53,106.0999984741211,5769.75
1,91.69999694824219,91.69999694824219
12,67.25,832.2999877929688
16,95.5999984741211,1555.6500244140625
2,20.350000381469727,45.29999923706055
39,45.04999923706055,1790.5999755859375
1,74.94999694824219,74.94999694824219
7,34.650001525878906,246.60000610351562
4,69.3499984741211,261.6499938964844
10,95.3499984741211,898.3499755859375
55,81.55000305175781,4509.5
72,75.4000015258789,5480.25
10,67.80000305175781,653.1500244140625
11,111.4000015258789,1183.050048828125
15,46.29999923706055,639.4500122070312
23,20.399999618530273,478.75
1,20.049999237060547,20.049999237060547
3,45.0,127.0999984741211
47,96.0999984741211,4391.4501953125
15,19.649999618530273,270.6000061035156
66,99.5,6710.5
68,60.650001525878906,3975.89990234375
17,98.5999984741211,1704.949951171875
7,59.5,415.95001220703125
12,80.44999694824219,950.2000122070312
21,71.69999694824219,1497.050048828125
21,36.0,780.1500244140625
56,65.19999694824219,3512.14990234375
6,48.95000076293945,273.25
65,53.5,3517.89990234375
42,80.44999694824219,3375.89990234375
68,109.05000305175781,7508.5498046875
48,26.299999237060547,1245.050048828125
50,106.80000305175781,5347.9501953125
7,64.94999694824219,493.6499938964844
63,19.350000381469727,1263.8499755859375
17,21.100000381469727,385.54998779296875
42,77.94999694824219,3384.0
4,18.850000381469727,84.19999694824219
62,26.0,1638.699951171875
2,74.69999694824219,165.39999389648438
2,70.3499984741211,120.25
48,96.9000015258789,4473.4501953125
27,19.549999237060547,520.5499877929688
70,80.4000015258789,5717.85009765625
1,88.80000305175781,88.80000305175781
46,94.6500015258789,4312.5
30,90.25,2755.35009765625
15,64.6500015258789,994.5499877929688
69,95.75,6511.25
65,19.549999237060547,1218.6500244140625
72,104.0999984741211,7447.7001953125
13,89.05000305175781,1169.3499755859375
17,20.100000381469727,279.5
51,111.55000305175781,5720.35009765625
51,60.5,3121.449951171875
72,90.94999694824219,6468.60009765625
67,87.4000015258789,5918.7998046875
34,19.700000762939453,675.5999755859375
67,50.95000076293945,3521.699951171875
49,20.049999237060547,923.0999755859375
53,19.399999618530273,1110.3499755859375
27,59.45000076293945,1611.6500244140625
23,94.75,2293.60009765625
69,81.5,5553.25
2,29.049999237060547,44.75
35,86.44999694824219,3029.10009765625
46,70.5999984741211,3231.050048828125
54,97.19999694824219,5129.4501953125
56,98.25,5508.35009765625
9,75.75,655.9000244140625
20,59.20000076293945,1191.199951171875
11,75.9000015258789,866.4000244140625
30,90.05000305175781,2627.199951171875
68,70.94999694824219,4741.4501953125
38,102.5999984741211,4009.199951171875
17,85.3499984741211,1463.449951171875
48,106.0999984741211,5082.7998046875
1,43.79999923706055,43.79999923706055
63,59.0,3707.60009765625
3,69.94999694824219,220.4499969482422
48,24.350000381469727,1133.699951171875
66,29.450000762939453,1983.1500244140625
68,84.4000015258789,5746.75
17,45.04999923706055,770.5999755859375
7,20.649999618530273,134.0500030517578
72,87.0999984741211,6230.10009765625
29,19.850000381469727,573.0499877929688
37,90.3499984741211,3419.300048828125
34,109.80000305175781,3587.25
42,84.6500015258789,3541.35009765625
59,65.5,3801.300048828125
11,79.5,868.5
60,80.94999694824219,4859.10009765625
27,56.150001525878906,1439.3499755859375
1,85.80000305175781,85.80000305175781
1,79.0999984741211,79.0999984741211
17,34.400001525878906,592.75
58,20.75,1185.949951171875
1,18.799999237060547,18.799999237060547
3,44.29999923706055,134.5
53,90.80000305175781,4921.2001953125
35,25.600000381469727,901.25
50,105.94999694824219,5341.7998046875
68,70.80000305175781,4859.9501953125
47,25.399999618530273,1139.199951171875
65,108.80000305175781,7082.4501953125
5,69.75,324.6000061035156
51,94.6500015258789,4812.75
46,96.05000305175781,4399.5
9,76.8499984741211,663.5499877929688
8,20.25,174.64999389648438
14,24.799999237060547,321.70001220703125
45,115.6500015258789,5125.5
8,74.5999984741211,548.9000244140625
1,50.150001525878906,50.150001525878906
66,103.1500015258789,7031.2998046875
72,72.0999984741211,5016.64990234375
41,113.5999984741211,4594.9501953125
23,25.100000381469727,611.4500122070312
29,78.9000015258789,2384.14990234375
4,80.1500015258789,319.8500061035156
6,25.399999618530273,153.3000030517578
67,105.4000015258789,7035.60009765625
7,45.75,344.20001220703125
56,24.450000762939453,1431.6500244140625
72,25.0,1849.199951171875
72,85.25,6083.10009765625
23,19.600000381469727,426.6499938964844
35,50.150001525878906,1655.3499755859375
